year,mileage,tax,mpg,engineSize,model_ 2 Series,model_ 3 Series,model_ 4 Series,model_ 5 Series,model_ 6 Series,model_ 7 Series,model_ 8 Series,model_ M2,model_ M3,model_ M4,model_ M5,model_ M6,model_ X1,model_ X2,model_ X3,model_ X4,model_ X5,model_ X6,model_ X7,model_ Z3,model_ Z4,model_ i3,model_ i8,transmission_Manual,transmission_Semi-Auto,fuelType_Electric,fuelType_Hybrid,fuelType_Other,fuelType_Petrol,log_price
-1.7181963123034574,1.5217567750727885,-1.6598360443745654,0.29892756057343683,-0.2951064242419407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.922658299524402
0.8169148933945245,-0.9205948695115012,0.22580934347865128,0.40232906123253137,-1.205464774028208,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,9.845593574117226
-0.4506407094544664,1.1303764317994,-1.6598360443745654,0.20521995060113235,-0.2951064242419407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.490620114661201
0.8169148933945245,-0.9309278192729838,0.22580934347865128,0.29892756057343683,-0.2951064242419407,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,10.160065879936575
-0.4506407094544664,0.34717858199348367,0.22580934347865128,-0.0694402855245872,-0.2951064242419407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,9.927692241232945
0.39439635911152754,-0.9184885374447374,0.3077939255592259,-0.276243286842776,-0.2951064242419407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,9.902987427494446
-0.4506407094544664,-0.3887658937108834,-1.6598360443745654,0.29892756057343683,-0.2951064242419407,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.798127036878302
-0.02812217517146942,0.1435797295778085,0.3077939255592259,-0.3020936620075495,1.5256102753305938,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,10.373491181781864
-0.8731592437374633,0.7346641980490825,-1.6598360443745654,-0.03389601967302345,-1.205464774028208,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9.259130536145614
0.8169148933945245,-0.9876795587322038,0.3077939255592259,-0.0694402855245872,-1.205464774028208,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,9.946307549719057
0.8169148933945245,-0.6980787706094194,0.22580934347865128,-0.5735226012376723,-1.205464774028208,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9.970024076336372
0.39439635911152754,-0.5197559029949094,0.3077939255592259,0.25045810713948635,-0.2951064242419407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,10.034471954331547
-0.02812217517146942,0.06767229094537838,0.22580934347865128,0.0016482461785403046,1.5256102753305938,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.8933867103567
-0.4506407094544664,1.7649785156123028,-0.1021289848436473,-0.10175325448055421,-1.205464774028208,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,9.262932822095353
-0.4506407094544664,0.8273825511011554,0.22580934347865128,-0.0694402855245872,-0.2951064242419407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,10.042379551402746
0.8169148933945245,-0.8932920368725067,0.22580934347865128,-0.0694402855245872,-0.2951064242419407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,10.183011437286446
-0.02812217517146942,0.44673257873392214,-1.8238052085357148,0.5154244525784158,-1.205464774028208,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.296518068217235
-0.4506407094544664,0.020776595874034114,-0.1021289848436473,-0.10175325448055421,-1.205464774028208,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,9.38429367909962
-0.4506407094544664,0.01708057922858071,1.701531820928995,-0.6058355701936393,1.5256102753305938,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9.740380214665977
0.8169148933945245,-1.015777233660543,0.22580934347865128,-0.6058355701936393,1.5256102753305938,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,10.858902839094332
-1.7181963123034574,1.7267863436092843,-0.1021289848436473,0.037192512030104055,-0.2951064242419407,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.023769800892813
-0.8731592437374633,1.1185730238026297,-1.6598360443745654,0.20521995060113235,-0.2951064242419407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.350015354048665
0.8169148933945245,-0.4600632470651136,0.22580934347865128,-0.4604272098917878,-0.2951064242419407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,10.221577581159291
0.8169148933945245,-1.0158169757750104,0.22580934347865128,-0.10175325448055421,1.5256102753305938,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,10.51528909364212
-0.02812217517146942,0.4967679008481784,0.22580934347865128,0.25045810713948635,-0.2951064242419407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.654962088618868
0.8169148933945245,-0.3337230651737547,0.22580934347865128,-0.8417202435721987,-0.2951064242419407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,10.348173373797573
-1.2956777780204605,1.7973683389031043,0.4717630897203752,-0.19546086445285848,1.5256102753305938,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.581903928408666
-0.02812217517146942,-0.38435451900501966,0.22580934347865128,0.040423808925700806,-0.2951064242419407,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.23099111917458
0.39439635911152754,-0.7459680185424447,0.22580934347865128,0.40232906123253137,-0.2951064242419407,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.203406942652387
0.8169148933945245,-0.7104783103231985,0.22580934347865128,-0.13406622343652122,-0.2951064242419407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.37333491957356
0.8169148933945245,-0.9765120245669091,0.22580934347865128,-0.7253935553307174,1.5256102753305938,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10.778852117797637
0.8169148933945245,-0.22653858245560604,0.3077939255592259,-0.7383187429131041,1.5256102753305938,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,10.667791927412402
1.2394334276775216,-0.7914329974929682,0.3077939255592259,-0.7512439304954909,1.5256102753305938,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,11.127115914520505
0.8169148933945245,-0.6845664516905574,0.22580934347865128,-0.0694402855245872,-0.2951064242419407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.418703524603412
1.2394334276775216,-1.0122004433584915,0.22580934347865128,0.11797493442002158,-0.2951064242419407,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,10.769537067973536
0.8169148933945245,-1.0158169757750104,0.22580934347865128,-0.3990325688754505,-1.205464774028208,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,10.08539235583374
0.39439635911152754,-0.631868407906996,0.22580934347865128,-0.5573661167596888,1.5256102753305938,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,10.325481962595504
-0.4506407094544664,0.8411333227068208,-1.6598360443745654,0.29892756057343683,-0.2951064242419407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.531481398171628
-2.5632333808694514,1.7482868275360617,0.4717630897203752,-0.221311239617632,-0.2951064242419407,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.922391597295857
-0.4506407094544664,0.852698278016788,-2.1517435368580133,0.94195564279718,-0.2951064242419407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,10.165851817003619
-0.8731592437374633,0.7095471817057862,-1.8238052085357148,0.5154244525784158,-1.205464774028208,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.32188174670909
-0.02812217517146942,0.8344566474763244,-1.6598360443745654,0.3506283109029839,-0.2951064242419407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.472012088995733
-0.02812217517146942,0.10665930523774171,0.22580934347865128,-0.1631478954968915,1.5256102753305938,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.085809109330082
1.2394334276775216,-0.9764722824524419,0.22580934347865128,-0.276243286842776,-0.2951064242419407,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.194289752324153
-0.4506407094544664,-0.6500305542185251,0.3077939255592259,-0.0694402855245872,-0.2951064242419407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,10.04107321548869
0.39439635911152754,-0.8175038245834783,0.22580934347865128,-0.19546086445285848,-0.2951064242419407,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,9.986264978993697
0.8169148933945245,-0.7218445550608295,0.22580934347865128,-0.276243286842776,-0.2951064242419407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9.914526399651344
0.8169148933945245,-0.16001028283744476,0.22580934347865128,-0.4604272098917878,-0.2951064242419407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,10.15385709010393
-0.02812217517146942,-0.09590625220178518,0.22580934347865128,-0.0694402855245872,-1.205464774028208,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,9.667638628724365
-0.8731592437374633,0.7147533987009947,-1.6598360443745654,0.037192512030104055,-1.205464774028208,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,9.195429759240428
1.2394334276775216,-1.014624712340993,0.22580934347865128,-0.7253935553307174,1.5256102753305938,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,10.668955394675699
-0.02812217517146942,0.6426612030574198,0.3077939255592259,-0.1631478954968915,1.5256102753305938,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.998252128980551
-0.4506407094544664,-0.22137210757486472,7.194498820327495,-1.0032850883520337,4.0746136547321425,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,10.620107089281216
-0.4506407094544664,2.4039919741310696,-2.1517435368580133,2.522059824743967,-0.2951064242419407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9.567665104756411
0.39439635911152754,-0.3293911746968255,0.3077939255592259,0.25045810713948635,-0.2951064242419407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,9.85166780380633
-0.4506407094544664,0.5734701817699533,-1.8238052085357148,0.3506283109029839,-0.2951064242419407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,9.543234787249512
0.8169148933945245,-1.0113261168402121,0.22580934347865128,-0.5735226012376723,-0.2951064242419407,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10.202554569854472
-0.02812217517146942,-0.2340100999754473,0.4717630897203752,-0.37641349060627377,-0.2951064242419407,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,9.975715186533009
-0.02812217517146942,-0.3074535275109085,0.22580934347865128,-0.7253935553307174,1.5256102753305938,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,10.423768335072873
0.8169148933945245,-1.0100146270627932,0.22580934347865128,-0.5735226012376723,-0.2951064242419407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,10.45995553418082
-0.02812217517146942,0.2668597686551898,0.3077939255592259,0.40232906123253137,-0.2951064242419407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.380083146563278
0.8169148933945245,-0.7792321683515253,0.22580934347865128,-0.0694402855245872,-1.205464774028208,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,9.903437551286085
-0.02812217517146942,0.12819953127898628,-0.1021289848436473,-0.35056311544150004,-0.2951064242419407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,9.694000327669404
0.8169148933945245,-1.0122004433584915,0.22580934347865128,0.29892756057343683,-0.2951064242419407,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,10.144078017454058
-0.4506407094544664,0.5136185573822886,1.1276397463649723,-0.3020936620075495,1.5256102753305938,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10.308285771656589
-1.7181963123034574,1.0804603360285456,-1.6598360443745654,0.20521995060113235,-0.2951064242419407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.15788851197376
0.8169148933945245,-0.7743438882720547,0.22580934347865128,-0.6543050236275898,-0.2951064242419407,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,10.273325483001141
0.8169148933945245,-0.8381697241064435,0.22580934347865128,-0.1631478954968915,-1.205464774028208,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,10.085434038999999
0.39439635911152754,-0.2410841963506162,0.22580934347865128,-0.32794403717232323,-0.2951064242419407,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,10.174277757317691
0.39439635911152754,-0.5075153317389992,0.22580934347865128,-0.19546086445285848,-1.205464774028208,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.796737182589247
-0.02812217517146942,-0.4437689801335448,0.22580934347865128,0.3506283109029839,-0.2951064242419407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,9.740674462130217
0.8169148933945245,-0.8120591549014663,0.22580934347865128,-0.1631478954968915,1.5256102753305938,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,10.489884363149192
-0.4506407094544664,0.9290428799083578,-2.1517435368580133,2.522059824743967,-0.2951064242419407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9.79701530802561
-0.02812217517146942,-0.3382536662230202,0.06184017931750199,2.522059824743967,-0.2951064242419407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9.959395184474424
-2.985751915152448,2.6901749404096713,-0.1021289848436473,0.11797493442002158,-0.2951064242419407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.747510946478448
1.2394334276775216,-0.7777617101162374,0.22580934347865128,-0.221311239617632,-0.2951064242419407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,10.400923939183103
0.8169148933945245,-0.6444666581931113,0.22580934347865128,-0.35056311544150004,-0.2951064242419407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,10.157354276493178
-1.2956777780204605,0.41450172390098977,1.1276397463649723,-0.4830462881609648,-0.2951064242419407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,9.39182824802156
-0.8731592437374633,0.5944540182086565,-1.6598360443745654,0.20521995060113235,-0.2951064242419407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.564512185696797
0.8169148933945245,0.05682269369582161,0.3077939255592259,-0.276243286842776,-0.2951064242419407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,9.979985523508853
-1.2956777780204605,0.8119228685733988,0.4717630897203752,-0.13406622343652122,-0.2951064242419407,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.350015354048665
0.8169148933945245,-0.9194423481919511,0.06184017931750199,3.245870329357628,-0.2951064242419407,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,10.341452118734878
-0.4506407094544664,0.5734701817699533,0.4717630897203752,-0.1631478954968915,1.5256102753305938,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.79757132694458
0.39439635911152754,-0.39540282682691263,0.22580934347865128,0.11797493442002158,-0.2951064242419407,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.883284845218608
0.8169148933945245,-0.9198397693366236,0.22580934347865128,-0.1631478954968915,-1.205464774028208,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,10.105611736626262
1.2394334276775216,-0.9723391025478488,0.22580934347865128,-0.10175325448055421,-0.2951064242419407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,10.06857817240172
0.39439635911152754,-0.8504102953623537,0.22580934347865128,-0.276243286842776,-0.2951064242419407,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,9.922309306776716
-0.4506407094544664,0.3628369750935766,-1.8238052085357148,0.3506283109029839,-0.2951064242419407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,9.61547209118311
1.2394334276775216,-1.0160156863473466,0.22580934347865128,0.20521995060113235,-0.2951064242419407,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,10.399707023912757
-0.8731592437374633,-0.10667636522240746,-0.1021289848436473,0.1599817940627786,-0.2951064242419407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,9.710812583662682
-1.2956777780204605,1.6862493868526987,-0.1021289848436473,0.07919937167286108,-0.2951064242419407,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.409109260148737
1.2394334276775216,-0.8969880535179601,0.22580934347865128,-0.276243286842776,-0.2951064242419407,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,10.203184654566114
0.8169148933945245,-0.102145764173142,0.3077939255592259,-0.37641349060627377,-0.2951064242419407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,9.979985523508853
0.8169148933945245,-0.7726349773499633,0.22580934347865128,-0.19546086445285848,-0.2951064242419407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.274361215874674
-0.4506407094544664,-0.028066462806204957,1.209624328445547,-0.3020936620075495,1.5256102753305938,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,10.291467346303273
-0.8731592437374633,-0.31595834000689804,2.193439313412443,-0.6381485391496063,1.5256102753305938,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,9.951801412814678
-0.02812217517146942,0.5740265713724947,-1.8238052085357148,0.4572611084576749,-1.205464774028208,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.538780436900131
1.2394334276775216,-1.015777233660543,0.22580934347865128,-0.6219920546716229,1.5256102753305938,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,10.714306651468048
0.8169148933945245,-1.0122004433584915,0.22580934347865128,-0.4604272098917878,-1.205464774028208,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,9.925738161470948
0.39439635911152754,-0.23734843759069554,0.22580934347865128,-0.5379783353861088,1.5256102753305938,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,10.048020703268426
-0.4506407094544664,0.39411401917929517,-1.6598360443745654,0.29892756057343683,-0.2951064242419407,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.648530784697051
1.2394334276775216,-0.9367301679852009,0.22580934347865128,-0.276243286842776,-0.2951064242419407,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,10.30865261563529
0.8169148933945245,-0.64391026859057,0.3077939255592259,-0.13406622343652122,-0.2951064242419407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,10.144471021978669
0.8169148933945245,-1.0113261168402121,0.22580934347865128,-0.5735226012376723,-0.2951064242419407,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10.202554569854472
-1.2956777780204605,0.7308489550602273,-1.6598360443745654,0.20521995060113235,-0.2951064242419407,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.362803915102651
-0.4506407094544664,1.6883159768049951,-1.8238052085357148,0.40232906123253137,-0.2951064242419407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.305650551780507
0.8169148933945245,-1.0113261168402121,0.22580934347865128,-0.25039291167800226,-0.2951064242419407,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.301256454009822
0.8169148933945245,-0.7026093716586849,0.22580934347865128,0.29892756057343683,-0.2951064242419407,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,9.902987427494446
-0.4506407094544664,0.7335514188439998,-1.8238052085357148,0.5154244525784158,-1.205464774028208,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.22029070282935
0.39439635911152754,-0.19728838620771671,0.3077939255592259,-0.32794403717232323,-0.2951064242419407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,10.097408245173435
-0.02812217517146942,-0.18461065169266688,0.3077939255592259,0.40232906123253137,-0.2951064242419407,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.546812608597396
-0.8731592437374633,3.5990373561610034,1.1276397463649723,-0.276243286842776,1.5256102753305938,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9.769956159911606
-0.02812217517146942,-0.03486236438010315,0.22580934347865128,-0.0694402855245872,-1.205464774028208,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9.654705629041903
-0.8731592437374633,1.061543089542139,-1.6598360443745654,0.20521995060113235,-0.2951064242419407,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,9.546812608597396
-0.02812217517146942,1.12389846714124,0.3077939255592259,0.037192512030104055,-0.2951064242419407,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,9.79701530802561
-0.4506407094544664,-0.07814152703492849,-1.6598360443745654,-0.03389601967302345,-1.205464774028208,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,9.710812583662682
-4.675826052284436,2.481091676197517,2.111454731331868,-0.6058355701936393,-1.0233931040709545,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,8.003028666384733
-0.02812217517146942,0.3800850527723591,0.22580934347865128,0.25045810713948635,-0.2951064242419407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.680344001221918
1.2394334276775216,-1.0154592967448053,0.22580934347865128,0.11797493442002158,-0.2951064242419407,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,10.165082290224591
0.8169148933945245,-0.8969880535179601,0.22580934347865128,-0.9709721193960666,1.5256102753305938,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,11.07736190903803
0.39439635911152754,-0.32060816739956527,0.22580934347865128,-0.25039291167800226,-0.2951064242419407,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,9.997888227957612
